project_id	resourcetype	resourceid
sys-11634987450547350606201932	folder	337401936763
sys-11634987450547350606201932	organization	494667196037
sys-27519661670121411507883939	project	sys-27519661670121411507883939
sys-27519661670121411507883939	folder	30263264461
sys-27519661670121411507883939	folder	337401936763
sys-27519661670121411507883939	organization	494667196037
sys-87226840676169175583409382	project	sys-87226840676169175583409382
sys-87226840676169175583409382	folder	30263264461
sys-87226840676169175583409382	folder	337401936763
sys-87226840676169175583409382	organization	494667196037
lt-sre-sec-resp-automation	project	lt-sre-sec-resp-automation
lt-sre-sec-resp-automation	folder	750377455291
lt-sre-sec-resp-automation	folder	367939871699
lt-sre-sec-resp-automation	folder	572237543192
lt-sre-sec-resp-automation	organization	494667196037
ld-bi-looker	project	ld-bi-looker
ld-bi-looker	folder	340811547636
ld-bi-looker	folder	965658997294
ld-bi-looker	organization	494667196037
sys-50603582502613560321181987	project	sys-50603582502613560321181987
sys-50603582502613560321181987	folder	30263264461
sys-50603582502613560321181987	folder	337401936763
sys-50603582502613560321181987	organization	494667196037
sys-79985972709034827276566813	project	sys-79985972709034827276566813
sys-79985972709034827276566813	folder	30263264461
sys-79985972709034827276566813	folder	337401936763
sys-79985972709034827276566813	organization	494667196037
sys-51665410638422552740648204	project	sys-51665410638422552740648204
sys-51665410638422552740648204	folder	30263264461
sys-51665410638422552740648204	folder	337401936763
sys-51665410638422552740648204	organization	494667196037
sys-62439463441414433763089055	project	sys-62439463441414433763089055
sys-62439463441414433763089055	folder	30263264461
sys-62439463441414433763089055	folder	337401936763
sys-62439463441414433763089055	organization	494667196037
sys-93454601952163098251190196	project	sys-93454601952163098251190196
sys-93454601952163098251190196	folder	30263264461
sys-93454601952163098251190196	folder	337401936763
sys-93454601952163098251190196	organization	494667196037
sys-12176218513382768316604251	project	sys-12176218513382768316604251
sys-12176218513382768316604251	folder	30263264461
sys-12176218513382768316604251	folder	337401936763
sys-12176218513382768316604251	organization	494667196037
sys-45311746253753983073803237	project	sys-45311746253753983073803237
sys-45311746253753983073803237	folder	30263264461
sys-45311746253753983073803237	folder	337401936763
sys-45311746253753983073803237	organization	494667196037
sys-88425408598420886045551140	project	sys-88425408598420886045551140
sys-88425408598420886045551140	folder	30263264461
sys-88425408598420886045551140	folder	337401936763
sys-88425408598420886045551140	organization	494667196037
sys-96536232478881622189799296	project	sys-96536232478881622189799296
sys-96536232478881622189799296	folder	30263264461
sys-96536232478881622189799296	folder	337401936763
sys-96536232478881622189799296	organization	494667196037
ld-playground-rmp	project	ld-playground-rmp
ld-playground-rmp	folder	368273692366
ld-playground-rmp	folder	1086174765236
ld-playground-rmp	folder	965658997294
ld-playground-rmp	organization	494667196037
sys-65479838964044919133735127	project	sys-65479838964044919133735127
sys-65479838964044919133735127	folder	30263264461
sys-65479838964044919133735127	folder	337401936763
sys-65479838964044919133735127	organization	494667196037
lt-aps-dndo-upr	project	lt-aps-dndo-upr
lt-aps-dndo-upr	folder	804983405152
lt-aps-dndo-upr	folder	857031298135
lt-aps-dndo-upr	folder	173952209464
lt-aps-dndo-upr	organization	494667196037
lt-pc-health-prod-dlp	project	lt-pc-health-prod-dlp
lt-pc-health-prod-dlp	folder	290862166880
lt-pc-health-prod-dlp	folder	231949391868
lt-pc-health-prod-dlp	folder	572237543192
lt-pc-health-prod-dlp	organization	494667196037
lt-dia-dm-upper	project	lt-dia-dm-upper
lt-dia-dm-upper	folder	857031298135
lt-dia-dm-upper	folder	173952209464
lt-dia-dm-upper	organization	494667196037
lt-dia-dm-lower	project	lt-dia-dm-lower
lt-dia-dm-lower	folder	58222999069
lt-dia-dm-lower	folder	173952209464
lt-dia-dm-lower	organization	494667196037
ld-vision-prod	project	ld-vision-prod
ld-vision-prod	folder	579934147788
ld-vision-prod	folder	281141285651
ld-vision-prod	folder	965658997294
ld-vision-prod	organization	494667196037
ld-vision-pt	project	ld-vision-pt
ld-vision-pt	folder	1098979839516
ld-vision-pt	folder	281141285651
ld-vision-pt	folder	965658997294
ld-vision-pt	organization	494667196037
hwl-hcs-sit-1	project	hwl-hcs-sit-1
hwl-hcs-sit-1	folder	794678615748
hwl-hcs-sit-1	folder	231949391868
hwl-hcs-sit-1	folder	572237543192
hwl-hcs-sit-1	organization	494667196037
lt-entuity	project	lt-entuity
lt-entuity	folder	1028558890137
lt-entuity	folder	173952209464
lt-entuity	organization	494667196037
sys-32384970654416407219139538	project	sys-32384970654416407219139538
sys-32384970654416407219139538	folder	30263264461
sys-32384970654416407219139538	folder	337401936763
sys-32384970654416407219139538	organization	494667196037
sys-78901972317060502784595231	project	sys-78901972317060502784595231
sys-78901972317060502784595231	folder	30263264461
sys-78901972317060502784595231	folder	337401936763
sys-78901972317060502784595231	organization	494667196037
lt-sre-tools-k8s-lab	project	lt-sre-tools-k8s-lab
lt-sre-tools-k8s-lab	folder	750377455291
lt-sre-tools-k8s-lab	folder	367939871699
lt-sre-tools-k8s-lab	folder	572237543192
lt-sre-tools-k8s-lab	organization	494667196037
sys-10009811167761932800855417	project	sys-10009811167761932800855417
sys-10009811167761932800855417	folder	30263264461
sys-10009811167761932800855417	folder	337401936763
sys-10009811167761932800855417	organization	494667196037
sys-00687335386187920613450369	project	sys-00687335386187920613450369
sys-00687335386187920613450369	folder	30263264461
sys-00687335386187920613450369	folder	337401936763
sys-00687335386187920613450369	organization	494667196037
lt-sre-cloudcost-optimizer-lwr	project	lt-sre-cloudcost-optimizer-lwr
lt-sre-cloudcost-optimizer-lwr	folder	360731275391
lt-sre-cloudcost-optimizer-lwr	folder	367939871699
lt-sre-cloudcost-optimizer-lwr	folder	572237543192
lt-sre-cloudcost-optimizer-lwr	organization	494667196037
sys-66078063352664855703709577	project	sys-66078063352664855703709577
sys-66078063352664855703709577	folder	30263264461
sys-66078063352664855703709577	folder	337401936763
sys-66078063352664855703709577	organization	494667196037
sys-77056370684904786808293355	project	sys-77056370684904786808293355
sys-77056370684904786808293355	folder	30263264461
sys-77056370684904786808293355	folder	337401936763
sys-77056370684904786808293355	organization	494667196037
sys-76730504162938986170658222	project	sys-76730504162938986170658222
sys-76730504162938986170658222	folder	30263264461
sys-76730504162938986170658222	folder	337401936763
sys-76730504162938986170658222	organization	494667196037
lt-pharma-cdr-prod	project	lt-pharma-cdr-prod
lt-pharma-cdr-prod	folder	290862166880
lt-pharma-cdr-prod	folder	231949391868
lt-pharma-cdr-prod	folder	572237543192
lt-pharma-cdr-prod	organization	494667196037
sys-38989961888357810008877609	project	sys-38989961888357810008877609
sys-38989961888357810008877609	folder	30263264461
sys-38989961888357810008877609	folder	337401936763
sys-38989961888357810008877609	organization	494667196037
sys-92534279357308591918862000	project	sys-92534279357308591918862000
sys-92534279357308591918862000	folder	30263264461
sys-92534279357308591918862000	folder	337401936763
sys-92534279357308591918862000	organization	494667196037
sys-93266673994535745498151957	project	sys-93266673994535745498151957
sys-93266673994535745498151957	folder	30263264461
sys-93266673994535745498151957	folder	337401936763
sys-93266673994535745498151957	organization	494667196037
sys-58555338729619890273302829	project	sys-58555338729619890273302829
sys-58555338729619890273302829	folder	30263264461
sys-58555338729619890273302829	folder	337401936763
sys-58555338729619890273302829	organization	494667196037
sys-37750623148386447395375356	project	sys-37750623148386447395375356
sys-37750623148386447395375356	folder	30263264461
sys-37750623148386447395375356	folder	337401936763
sys-37750623148386447395375356	organization	494667196037
sys-87742858018756745754155843	project	sys-87742858018756745754155843
sys-87742858018756745754155843	folder	30263264461
sys-87742858018756745754155843	folder	337401936763
sys-87742858018756745754155843	organization	494667196037
sys-62161531455160475864251212	project	sys-62161531455160475864251212
sys-62161531455160475864251212	folder	30263264461
sys-62161531455160475864251212	folder	337401936763
sys-62161531455160475864251212	organization	494667196037
sys-98553278930342727765591455	project	sys-98553278930342727765591455
sys-98553278930342727765591455	folder	30263264461
sys-98553278930342727765591455	folder	337401936763
sys-98553278930342727765591455	organization	494667196037
sys-38861783123717962634361151	project	sys-38861783123717962634361151
sys-38861783123717962634361151	folder	30263264461
sys-38861783123717962634361151	folder	337401936763
sys-38861783123717962634361151	organization	494667196037
sys-42449185588891121078555539	project	sys-42449185588891121078555539
sys-42449185588891121078555539	folder	30263264461
sys-42449185588891121078555539	folder	337401936763
sys-42449185588891121078555539	organization	494667196037
sys-46547083461725838053795848	project	sys-46547083461725838053795848
sys-46547083461725838053795848	folder	30263264461
sys-46547083461725838053795848	folder	337401936763
sys-46547083461725838053795848	organization	494667196037
sys-86056508521297099929929520	project	sys-86056508521297099929929520
sys-86056508521297099929929520	folder	30263264461
sys-86056508521297099929929520	folder	337401936763
sys-86056508521297099929929520	organization	494667196037
sys-93660891908137544714849852	project	sys-93660891908137544714849852
sys-93660891908137544714849852	folder	30263264461
sys-93660891908137544714849852	folder	337401936763
sys-93660891908137544714849852	organization	494667196037
sys-67537331063241944343088650	project	sys-67537331063241944343088650
sys-67537331063241944343088650	folder	30263264461
sys-67537331063241944343088650	folder	337401936763
sys-67537331063241944343088650	organization	494667196037
sys-12643280947988114577627138	project	sys-12643280947988114577627138
sys-12643280947988114577627138	folder	30263264461
sys-12643280947988114577627138	folder	337401936763
sys-12643280947988114577627138	organization	494667196037
sys-44027411797737101007730969	project	sys-44027411797737101007730969
sys-44027411797737101007730969	folder	30263264461
sys-44027411797737101007730969	folder	337401936763
sys-44027411797737101007730969	organization	494667196037
sys-22300231545858177382239794	project	sys-22300231545858177382239794
sys-22300231545858177382239794	folder	30263264461
sys-22300231545858177382239794	folder	337401936763
sys-22300231545858177382239794	organization	494667196037
sys-10927294837933445454242111	project	sys-10927294837933445454242111
sys-10927294837933445454242111	folder	30263264461
sys-10927294837933445454242111	folder	337401936763
sys-10927294837933445454242111	organization	494667196037
sys-33280235272625407697231074	project	sys-33280235272625407697231074
sys-33280235272625407697231074	folder	30263264461
sys-33280235272625407697231074	folder	337401936763
sys-33280235272625407697231074	organization	494667196037
sys-45040997118779459248901189	project	sys-45040997118779459248901189
sys-45040997118779459248901189	folder	30263264461
sys-45040997118779459248901189	folder	337401936763
sys-45040997118779459248901189	organization	494667196037
sys-18534719305859299177992534	project	sys-18534719305859299177992534
sys-18534719305859299177992534	folder	30263264461
sys-18534719305859299177992534	folder	337401936763
sys-18534719305859299177992534	organization	494667196037
sys-43930741110870697184530482	project	sys-43930741110870697184530482
sys-43930741110870697184530482	folder	30263264461
sys-43930741110870697184530482	folder	337401936763
sys-43930741110870697184530482	organization	494667196037
sys-27734562756324448014137016	project	sys-27734562756324448014137016
sys-27734562756324448014137016	folder	30263264461
